model|latency|file|prediction|truth
tiny|0.11|sentence_43.wav| Let's grab a coffee and talk about it.|Let’s grab a coffee and talk about it.
tiny|0.11|sentence_43.wav| Let's grab a coffee and talk about it.|Let’s grab a coffee and talk about it.
tiny|0.11|sentence_43.wav| Let's grab a coffee and talk about it.|Let’s grab a coffee and talk about it.
tiny|0.11|sentence_43.wav| Let's grab a coffee and talk about it.|Let’s grab a coffee and talk about it.
tiny|0.11|sentence_43.wav| Let's grab a coffee and talk about it.|Let’s grab a coffee and talk about it.
tiny|0.11|sentence_43.wav| Let's grab a coffee and talk about it.|Let’s grab a coffee and talk about it.
tiny|0.11|sentence_43.wav| Let's grab a coffee and talk about it.|Let’s grab a coffee and talk about it.
tiny|0.11|sentence_43.wav| Let's grab a coffee and talk about it.|Let’s grab a coffee and talk about it.
tiny|0.12|sentence_44.wav| It's been a long day, I'm exhausted.|It’s been a long day, I’m exhausted.
tiny|0.12|sentence_44.wav| It's been a long day, I'm exhausted.|It’s been a long day, I’m exhausted.
tiny|0.12|sentence_44.wav| It's been a long day, I'm exhausted.|It’s been a long day, I’m exhausted.
tiny|0.12|sentence_44.wav| It's been a long day, I'm exhausted.|It’s been a long day, I’m exhausted.
tiny|0.12|sentence_44.wav| It's been a long day, I'm exhausted.|It’s been a long day, I’m exhausted.
tiny|0.12|sentence_44.wav| It's been a long day, I'm exhausted.|It’s been a long day, I’m exhausted.
tiny|0.16|sentence_44.wav| It's been a long day, I'm exhausted.|It’s been a long day, I’m exhausted.
tiny|0.12|sentence_44.wav| It's been a long day, I'm exhausted.|It’s been a long day, I’m exhausted.
tiny|0.11|sentence_44.wav| It's been a long day, I'm exhausted.|It’s been a long day, I’m exhausted.
tiny|0.11|sentence_44.wav| It's been a long day, I'm exhausted.|It’s been a long day, I’m exhausted.
tiny|0.12|sentence_45.wav| We need to finalize the budget through the project.|We need to finalize the budget for the project.
tiny|0.13|sentence_45.wav| We need to finalize the budget through the project.|We need to finalize the budget for the project.
tiny|0.12|sentence_45.wav| We need to finalize the budget through the project.|We need to finalize the budget for the project.
tiny|0.12|sentence_45.wav| We need to finalize the budget through the project.|We need to finalize the budget for the project.
tiny|0.12|sentence_45.wav| We need to finalize the budget through the project.|We need to finalize the budget for the project.
tiny|0.13|sentence_45.wav| We need to finalize the budget through the project.|We need to finalize the budget for the project.
tiny|0.12|sentence_45.wav| We need to finalize the budget through the project.|We need to finalize the budget for the project.
tiny|0.11|sentence_45.wav| We need to finalize the budget through the project.|We need to finalize the budget for the project.
tiny|0.11|sentence_45.wav| We need to finalize the budget through the project.|We need to finalize the budget for the project.
tiny|0.12|sentence_45.wav| We need to finalize the budget through the project.|We need to finalize the budget for the project.
tiny|0.13|sentence_46.wav| Please send me the updated report by the end of the day.|Can you send me the updated report by the end of the day?
tiny|0.13|sentence_46.wav| Please send me the updated report by the end of the day.|Can you send me the updated report by the end of the day?
tiny|0.14|sentence_46.wav| Please send me the updated report by the end of the day.|Can you send me the updated report by the end of the day?
tiny|0.12|sentence_46.wav| Please send me the updated report by the end of the day.|Can you send me the updated report by the end of the day?
tiny|0.13|sentence_46.wav| Please send me the updated report by the end of the day.|Can you send me the updated report by the end of the day?
tiny|0.13|sentence_46.wav| Please send me the updated report by the end of the day.|Can you send me the updated report by the end of the day?
tiny|0.14|sentence_46.wav| Please send me the updated report by the end of the day.|Can you send me the updated report by the end of the day?
tiny|0.16|sentence_46.wav| Please send me the updated report by the end of the day.|Can you send me the updated report by the end of the day?
tiny|0.24|sentence_46.wav| Please send me the updated report by the end of the day.|Can you send me the updated report by the end of the day?
tiny|0.26|sentence_46.wav| Please send me the updated report by the end of the day.|Can you send me the updated report by the end of the day?
tiny|0.11|sentence_47.wav| Let's schedule a call for tomorrow morning.|Let’s schedule a call for tomorrow morning.
tiny|0.11|sentence_47.wav| Let's schedule a call for tomorrow morning.|Let’s schedule a call for tomorrow morning.
tiny|0.21|sentence_47.wav| Let's schedule a call for tomorrow morning.|Let’s schedule a call for tomorrow morning.
tiny|0.15|sentence_47.wav| Let's schedule a call for tomorrow morning.|Let’s schedule a call for tomorrow morning.
tiny|0.21|sentence_47.wav| Let's schedule a call for tomorrow morning.|Let’s schedule a call for tomorrow morning.
tiny|0.18|sentence_47.wav| Let's schedule a call for tomorrow morning.|Let’s schedule a call for tomorrow morning.
tiny|0.18|sentence_47.wav| Let's schedule a call for tomorrow morning.|Let’s schedule a call for tomorrow morning.
tiny|0.15|sentence_47.wav| Let's schedule a call for tomorrow morning.|Let’s schedule a call for tomorrow morning.
tiny|0.29|sentence_47.wav| Let's schedule a call for tomorrow morning.|Let’s schedule a call for tomorrow morning.
tiny|0.14|sentence_47.wav| Let's schedule a call for tomorrow morning.|Let’s schedule a call for tomorrow morning.
tiny|0.17|sentence_48.wav| I need to review the contract before we proceed.|I need to review the contract before we proceed.
tiny|0.15|sentence_48.wav| I need to review the contract before we proceed.|I need to review the contract before we proceed.
tiny|0.18|sentence_48.wav| I need to review the contract before we proceed.|I need to review the contract before we proceed.
tiny|0.27|sentence_48.wav| I need to review the contract before we proceed.|I need to review the contract before we proceed.
tiny|0.15|sentence_48.wav| I need to review the contract before we proceed.|I need to review the contract before we proceed.
tiny|0.25|sentence_48.wav| I need to review the contract before we proceed.|I need to review the contract before we proceed.
tiny|0.19|sentence_48.wav| I need to review the contract before we proceed.|I need to review the contract before we proceed.
tiny|0.19|sentence_48.wav| I need to review the contract before we proceed.|I need to review the contract before we proceed.
tiny|0.12|sentence_48.wav| I need to review the contract before we proceed.|I need to review the contract before we proceed.
tiny|0.21|sentence_48.wav| I need to review the contract before we proceed.|I need to review the contract before we proceed.
tiny|0.11|sentence_49.wav| I'm having trouble accessing the server.|I’m having trouble accessing the server.
tiny|0.28|sentence_49.wav| I'm having trouble accessing the server.|I’m having trouble accessing the server.
tiny|0.12|sentence_49.wav| I'm having trouble accessing the server.|I’m having trouble accessing the server.
tiny|0.15|sentence_49.wav| I'm having trouble accessing the server.|I’m having trouble accessing the server.
tiny|0.15|sentence_49.wav| I'm having trouble accessing the server.|I’m having trouble accessing the server.
tiny|0.20|sentence_49.wav| I'm having trouble accessing the server.|I’m having trouble accessing the server.
tiny|0.17|sentence_49.wav| I'm having trouble accessing the server.|I’m having trouble accessing the server.
tiny|0.26|sentence_49.wav| I'm having trouble accessing the server.|I’m having trouble accessing the server.
tiny|0.17|sentence_49.wav| I'm having trouble accessing the server.|I’m having trouble accessing the server.
tiny|0.18|sentence_49.wav| I'm having trouble accessing the server.|I’m having trouble accessing the server.
tiny|0.17|sentence_5.wav| What time is the meeting start tomorrow?|What time does the meeting start tomorrow?
tiny|0.17|sentence_5.wav| What time is the meeting start tomorrow?|What time does the meeting start tomorrow?
tiny|0.19|sentence_5.wav| What time is the meeting start tomorrow?|What time does the meeting start tomorrow?
tiny|0.20|sentence_5.wav| What time is the meeting start tomorrow?|What time does the meeting start tomorrow?
tiny|0.12|sentence_5.wav| What time is the meeting start tomorrow?|What time does the meeting start tomorrow?
tiny|0.22|sentence_5.wav| What time is the meeting start tomorrow?|What time does the meeting start tomorrow?
tiny|0.19|sentence_5.wav| What time is the meeting start tomorrow?|What time does the meeting start tomorrow?
tiny|0.19|sentence_5.wav| What time is the meeting start tomorrow?|What time does the meeting start tomorrow?
tiny|0.20|sentence_5.wav| What time is the meeting start tomorrow?|What time does the meeting start tomorrow?
tiny|0.17|sentence_5.wav| What time is the meeting start tomorrow?|What time does the meeting start tomorrow?
tiny|0.20|sentence_50.wav| We need to discuss the new marketing strategy.|We need to discuss the new marketing strategy.
tiny|0.19|sentence_50.wav| We need to discuss the new marketing strategy.|We need to discuss the new marketing strategy.
tiny|0.19|sentence_50.wav| We need to discuss the new marketing strategy.|We need to discuss the new marketing strategy.
tiny|0.23|sentence_50.wav| We need to discuss the new marketing strategy.|We need to discuss the new marketing strategy.
tiny|0.13|sentence_50.wav| We need to discuss the new marketing strategy.|We need to discuss the new marketing strategy.
tiny|0.15|sentence_50.wav| We need to discuss the new marketing strategy.|We need to discuss the new marketing strategy.
tiny|0.21|sentence_50.wav| We need to discuss the new marketing strategy.|We need to discuss the new marketing strategy.
tiny|0.19|sentence_50.wav| We need to discuss the new marketing strategy.|We need to discuss the new marketing strategy.
tiny|0.18|sentence_50.wav| We need to discuss the new marketing strategy.|We need to discuss the new marketing strategy.
tiny|0.23|sentence_50.wav| We need to discuss the new marketing strategy.|We need to discuss the new marketing strategy.
tiny|0.70|sentence_51.wav| And simply chest and solving puzzles|I enjoy playing chess and solving puzzles.
tiny|0.80|sentence_51.wav| and beautifully chest muscle up|I enjoy playing chess and solving puzzles.
tiny|0.63|sentence_51.wav| And we clean chest and simultaneously Puzzels.|I enjoy playing chess and solving puzzles.
tiny|0.74|sentence_51.wav| Then you plan Ochess Install the puzzles|I enjoy playing chess and solving puzzles.
tiny|0.76|sentence_51.wav| And, choosing chests, can swim.|I enjoy playing chess and solving puzzles.
tiny|0.68|sentence_51.wav| And we clean excess slowly in puzzles|I enjoy playing chess and solving puzzles.
tiny|0.82|sentence_51.wav| Andeps till easy to assess the surface velpening along the dark areas.|I enjoy playing chess and solving puzzles.
tiny|0.77|sentence_51.wav| And W Win chess and swordlean puzzles.|I enjoy playing chess and solving puzzles.
tiny|0.59|sentence_51.wav| And you are playing chess and solving puzzles.|I enjoy playing chess and solving puzzles.
tiny|0.73|sentence_51.wav| handy bling chest andcelling puzzles.|I enjoy playing chess and solving puzzles.
tiny|0.13|sentence_52.wav| This is a test sentence for speech recognition.|This is a test sentence for speech recognition.
tiny|0.20|sentence_52.wav| This is a test sentence for speech recognition.|This is a test sentence for speech recognition.
tiny|0.16|sentence_52.wav| This is a test sentence for speech recognition.|This is a test sentence for speech recognition.
tiny|0.19|sentence_52.wav| This is a test sentence for speech recognition.|This is a test sentence for speech recognition.
tiny|0.18|sentence_52.wav| This is a test sentence for speech recognition.|This is a test sentence for speech recognition.
tiny|0.19|sentence_52.wav| This is a test sentence for speech recognition.|This is a test sentence for speech recognition.
tiny|0.18|sentence_52.wav| This is a test sentence for speech recognition.|This is a test sentence for speech recognition.
tiny|0.24|sentence_52.wav| This is a test sentence for speech recognition.|This is a test sentence for speech recognition.
tiny|0.14|sentence_52.wav| This is a test sentence for speech recognition.|This is a test sentence for speech recognition.
tiny|0.21|sentence_52.wav| This is a test sentence for speech recognition.|This is a test sentence for speech recognition.
tiny|0.20|sentence_53.wav| Can you please help me with this task?|Could you please help me with this task?
